id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,xy_goal_tol,des_lin_vel,stop_flag,skip_flag
25,12.902983665466309,-31.06277847290039,-0.7954712510108948,0.0027081866466079027,-0.016362160062538326,0.89199697494475,-0.4517369992368557,2.0,0.4,0,1
26,12.633384704589844,-31.297773361206055,-0.7972004413604736,0.0032154755246389644,-0.01494249653033083,0.9299797352126286,-0.36729296206963885,2.0,0.4,0,1
27,11.632521629333496,-31.95890998840332,-0.7812566757202148,0.0014655776348441172,-0.01788596504791089,0.9594290842349799,-0.2813783721475761,2.0,0.4,0,1
28,9.043525695800781,-33.555931091308594,-0.8774102926254272,0.002535259314208188,-0.01625429254860723,0.9419281648491319,-0.3354112013329464,2.0,0.4,0,1
29,6.582413673400879,-35.383296966552734,-0.9109163880348206,0.004172894425314349,-0.018580834320385903,0.9593434331714399,-0.2815981492384724,2.0,0.4,0,1
30,5.9599456787109375,-35.79004669189453,-0.9141805171966553,-0.0026876417408203076,-0.01682986687268587,0.9279152864443914,-0.3724013280653636,2.0,0.4,0,1
31,3.6918444633483887,-37.7875862121582,-0.9697296023368835,0.0036334985947852855,-0.01385929873006541,0.9310759746597933,-0.36454391764684596,2.0,0.4,0,1
32,1.3477201461791992,-39.68233871459961,-1.0259073972702026,0.003148129083056426,-0.012788420848328739,0.9421092372545901,-0.3350473234715622,2.0,0.4,0,1
33,-1.0096863508224487,-41.56813430786133,-1.0948113203048706,-0.002882674398210305,-0.010478588398442025,0.9384483388731488,-0.34524864681233214,2.0,0.4,0,1
34,-3.373872995376587,-43.4148063659668,-1.1421946287155151,0.004075211514949658,-0.018380140806028743,0.9471421780719431,-0.3202612519711429,2.0,0.4,0,1
35,-5.83981466293335,-45.139617919921875,-1.2017602920532227,0.004049762310414534,-0.017360129787660744,0.9511452579103147,-0.308228675970865,2.0,0.4,0,1
36,-8.359529495239258,-46.873451232910156,-1.2595266103744507,0.0044743513116762106,-0.016922067375988645,0.9364097772866328,-0.3504716041404524,2.0,0.4,0,1
37,-10.662714958190918,-48.810462951660156,-1.321035385131836,0.006267798762117325,-0.011268765315473278,0.9465699777846169,-0.32224055824878883,2.0,0.4,0,1
38,-13.23272705078125,-50.4149055480957,-1.3542004823684692,0.007572056666339475,-0.01283108023148685,0.9658248638975402,-0.25876697601909177,2.0,0.4,0,1
39,-14.259869575500488,-50.87284851074219,-1.3646636009216309,0.0049648401863254185,-0.013681790969409715,0.9847094406690742,-0.17359574376503495,2.0,0.4,0,1
40,-17.130067825317383,-51.78083419799805,-1.3958911895751953,0.006867283958245161,-0.014956317252792097,0.9874235283540262,-0.15723841002882144,2.0,0.4,0,1
41,-20.089691162109375,-52.616554260253906,-1.4279835224151611,0.006690816163775208,-0.0167248026971428,0.9907499697827458,-0.13449917098207592,2.0,0.4,0,1
42,-22.970075607299805,-53.61040496826172,-1.4249218702316284,0.00527899122006865,-0.01402704774774591,0.9801039225960156,-0.19791829787625392,2.0,0.4,0,1
43,-23.889081954956055,-53.8791618347168,-1.4451998472213745,0.005065919373663891,-0.013725160083296066,0.9938423893524616,-0.10983278947559659,2.0,0.4,0,1
44,-26.84122085571289,-54.72272491455078,-1.4455008506774902,0.009787749191560412,-0.014593921360324403,0.9881621880865454,-0.15240316757437852,2.0,0.4,0,1
45,-29.701847076416016,-55.63204574584961,-1.4679737091064453,0.0061002156331400135,-0.012030665126374159,0.9861507822878761,-0.1653017977117719,2.0,0.4,0,1
46,-30.639326095581055,-55.84160232543945,-1.452019214630127,0.010378527762294552,-0.01821996276068244,0.9970667854866916,-0.0736080610191327,2.0,0.4,0,1
47,-33.66450500488281,-56.0381965637207,-1.434442400932312,0.009358626280299964,-0.011527278085272935,0.9998640176585075,-0.007174400876975697,2.0,0.4,0,1
48,-34.33779525756836,-55.95627975463867,-1.4512485265731812,0.011496655433360833,-0.014570990035729826,0.996619508404005,0.08003186965049376,2.0,0.4,0,1
49,-34.97705841064453,-55.77106475830078,-1.4224363565444946,0.013253140219589258,-0.014729411893240427,0.9854364802779322,0.16888559401016048,2.0,0.4,0,1
50,-35.60591125488281,-55.43806076049805,-1.4139236211776733,0.011538770686018659,-0.02125285359208517,0.9665145847223625,0.2554696156256281,2.0,0.4,0,1
51,-38.13983154296875,-53.757911682128906,-1.3565115928649902,0.013939786757775888,-0.015545922208209766,0.9606440336368254,0.2769964299007876,2.0,0.4,0,1
52,-40.47200012207031,-51.86042404174805,-1.2953426837921143,0.015183283644864378,-0.015614782501748787,0.9400782022386607,0.340262551265808,2.0,0.4,0,1
53,-42.65620803833008,-49.723663330078125,-1.1740913391113281,0.018340064254484527,-0.018596357168783197,0.9177796351647101,0.396230245869298,2.0,0.4,0,1
54,-44.10700225830078,-48.25638961791992,-1.1329389810562134,0.01028775096871428,-0.02335663566048743,0.9500127697387558,0.31116608478966223,2.0,0.4,0,1
55,-44.76508712768555,-47.88108825683594,-1.101382851600647,0.011887072264171971,-0.021943317013225033,0.9756551036430274,0.21788596377073544,2.0,0.4,0,1
56,-45.53001403808594,-47.540283203125,-1.101156234741211,0.014120816330437864,-0.019451209791201202,0.9915180951841582,0.12772683830474046,2.0,0.4,0,1
57,-46.20820999145508,-47.398826599121094,-1.0820029973983765,0.016854550239101658,-0.01524956068448986,0.9991627257674773,0.03401825667297719,2.0,0.4,0,1
58,-46.95366668701172,-47.39522933959961,-1.0723402500152588,0.013506556453781612,-0.01846256129671921,0.9981704904106491,-0.055967572958763825,2.0,0.4,0,1
59,-47.543212890625,-47.47391128540039,-1.0636965036392212,0.00783864001211184,-0.01577268835864164,0.9896146200487816,-0.14266264257796543,2.0,0.4,0,1
60,-49.737998962402344,-48.317745208740234,-1.065185308456421,0.005690752698694421,-0.016526711762303727,0.9725220599160874,-0.23215359949082037,2.0,0.4,0,1
61,-52.32899856567383,-49.87649917602539,-1.1416012048721313,0.0027295265551550503,-0.014866255351115666,0.964542589020552,-0.2634940570631171,2.0,0.4,0,1
62,-54.85663986206055,-51.54594421386719,-1.128112554550171,0.007551586652896733,-0.018319397952140066,0.9615112313211206,-0.27405018371536133,2.0,0.4,0,1
63,-57.57054901123047,-53.045936584472656,-1.1940971612930298,0.008228002901534477,-0.0170953090154333,0.9559578305863735,-0.29289019254483484,2.0,0.4,0,1
64,-58.99272918701172,-53.87234878540039,-1.2337825298309326,0.0065377586560338916,-0.013600093879241961,0.9779794331783939,-0.20815499567032647,2.0,0.4,0,1
65,-59.24347686767578,-53.99867248535156,-1.2291465997695923,0.004108212955894295,-0.01645399923589096,0.9934442250641227,-0.11305276502332669,2.0,0.4,0,1
66,-59.500877380371094,-53.95323181152344,-1.2426778078079224,0.005919680051537722,-0.01730087335373573,0.9996023877739294,-0.021463951716809874,2.0,0.4,0,1
67,-59.840980529785156,-53.821807861328125,-1.2205493450164795,0.013499580630822232,-0.028631456665553705,0.9962806077608505,0.08014307614326076,2.0,0.4,0,1
68,-62.81966018676758,-53.285118103027344,-1.1863764524459839,0.010706724821066273,-0.018512627267408547,0.9993170179135745,0.030135527981350746,2.0,0.4,0,1
69,-63.25144577026367,-53.275779724121094,-1.198179841041565,0.008421819818644245,-0.021832477033754537,0.9977245668875001,-0.06323053930434643,2.0,0.4,0,1
70,-66.23926544189453,-53.8062744140625,-1.1709294319152832,0.015138482394616137,-0.018412129505306307,0.9973157380748301,-0.06923257039094156,2.0,0.4,0,1
71,-69.25485229492188,-54.24597930908203,-1.1760815382003784,0.010207017584656905,-0.013822174368448337,0.997528292307298,-0.06813255899714259,2.0,0.4,0,1
72,-72.2674789428711,-54.6341552734375,-1.1525232791900635,0.008596598228320878,-0.01386854823235292,0.9953187059002389,-0.09525962043802183,2.0,0.4,0,1
73,-74.56600952148438,-55.08594512939453,-1.151155710220337,0.003945105539882841,-0.018314790496392005,0.9822066509286521,-0.18686648716471266,2.0,0.4,0,1
74,-77.34432983398438,-56.349388122558594,-1.1865617036819458,0.008205393551857074,-0.016535317235813373,0.9693993499447331,-0.24479410069843063,2.0,0.4,0,1
75,-79.97624969482422,-57.80229568481445,-1.2361468076705933,0.005465691704931454,-0.017034227424501024,0.959491184046023,-0.28117002374004274,2.0,0.4,0,1
76,-81.60826873779297,-59.00757598876953,-1.2690091133117676,0.0007447279762318927,-0.015047419099300591,0.9290312767107077,-0.36969431301469696,2.0,0.4,0,1
77,-82.20136260986328,-59.59955596923828,-1.2802602052688599,-0.010734058863576569,-0.004255954236898951,0.8923900414431003,-0.4511171509388382,2.0,0.4,0,1
78,-83.88253784179688,-62.11071014404297,-1.6139599084854126,0.017865703343863854,0.011393069881482636,-0.8615131380213162,0.5072930687161078,2.0,0.4,0,1
79,-84.76862335205078,-63.206703186035156,-1.6572399139404297,-0.0034536783969335186,-0.00534662580527065,0.910870791392408,-0.4126425148125961,2.0,0.4,0,1
80,-84.87081146240234,-63.308128356933594,-1.6587777137756348,-0.000605206729102044,-0.006056076304373192,0.9492071253060811,-0.31459303522808035,2.0,0.4,0,1
81,-85.75503540039062,-63.87429428100586,-1.681864619255066,0.00044021936258591815,-0.01605037470076178,0.9744020444091012,-0.22423841657064905,2.0,0.4,0,1
82,-86.52543640136719,-64.08153533935547,-1.7163954973220825,-0.01151270979825305,-0.02133752198858379,0.9913514963095154,-0.12897428944853837,2.0,0.4,0,1
83,-86.87018585205078,-64.08553314208984,-1.7224966287612915,-0.008833629142248204,-0.023804036300566718,0.9993263001829611,-0.026501039334664613,2.0,0.4,0,1
84,-88.93299865722656,-64.05805206298828,-1.7730793952941895,-0.0005016308518782924,-0.019640679504134468,0.9972349100130755,0.07166950987313142,2.0,0.4,0,1
85,-89.19747924804688,-63.94411849975586,-1.7835307121276855,-0.0019373956363386226,-0.018759596097715714,0.9871922550648413,0.1584164806949241,2.0,0.4,0,1
86,-90.00221252441406,-63.499900817871094,-1.7247276306152344,0.008510952075562832,-0.012294299613577541,0.9642174730677255,0.26469048574777654,2.0,0.4,0,1
87,-91.70291900634766,-62.285362243652344,-1.7462522983551025,0.015181748888858301,-0.0065121446070229155,0.9342481801395796,0.35624071700066673,2.0,0.4,0,1
88,-92.10672760009766,-61.78379821777344,-1.7331684827804565,0.012527446737120012,-0.002904485162902511,0.8995251250476781,0.4366797415602021,2.0,0.4,0,1
89,-92.47535705566406,-61.14929962158203,-1.714959740638733,0.015590836654886121,-0.005203934419467943,0.8535238572615591,0.5207944871403033,2.0,0.4,0,1
90,-92.55867004394531,-60.748085021972656,-1.7158859968185425,0.015220984455117693,-0.0038368364860242115,0.8027628567788158,0.5960917534051058,2.0,0.4,0,1
91,-92.82754516601562,-60.28017044067383,-1.694105625152588,0.016749217560107794,-0.00014460731040412143,0.8573669374293803,0.5144331045462351,2.0,0.4,0,1
92,-94.22017669677734,-57.60668182373047,-1.6638754606246948,0.015434026697310248,-0.006995303491509523,0.8981226659703305,0.4394183963208888,2.0,0.4,0,1
93,-95.87287139892578,-55.10047912597656,-1.552611231803894,0.015255450231815418,-0.0042239596928052535,0.8954549709358886,0.4448705204715357,2.0,0.4,0,1
94,-97.52604675292969,-52.56830596923828,-1.5605782270431519,0.008321834595119676,-0.0008992429749602783,0.8868564549201464,0.46196923008656193,2.0,0.4,0,1
95,-99.343017578125,-50.10035705566406,-1.5576865673065186,0.004530796985239719,0.00032815754526301696,0.8981667483826363,0.4396314543070886,2.0,0.4,0,1
96,-100.84837341308594,-47.481788635253906,-1.5607430934906006,0.006194720917023593,0.0002891337910846982,0.8603535451113776,0.5096599425462129,2.0,0.4,0,1
97,-102.35127258300781,-44.8218994140625,-1.5775072574615479,0.008258821129368146,0.004328832059546374,0.8728391071556795,0.48791900030305907,2.0,0.4,0,1
98,-104.0162582397461,-42.311893463134766,-1.605316400527954,0.0006926415102406645,0.006403100087926224,0.8922109704346024,0.45157288484853886,2.0,0.4,0,1
99,-105.7700424194336,-39.811134338378906,-1.6732136011123657,0.002416760580493507,0.0025533353024044165,0.8941192261087995,0.44781521284138504,2.0,0.4,0,1
100,-107.2741928100586,-37.16010284423828,-1.7024167776107788,0.0023466747675303847,0.0053318814369857255,0.8602119040874461,0.5099033520436124,2.0,0.4,0,1
101,-108.80140686035156,-34.523860931396484,-1.7064263820648193,0.005277378739166648,0.008635132116972869,0.8889905002046732,0.4578137703776504,2.0,0.4,0,1
102,-110.48335266113281,-31.974645614624023,-1.7778657674789429,0.004561980857755889,0.001534344383071388,0.8843866172270134,0.4667302850825198,2.0,0.4,0,1
103,-112.09672546386719,-29.39236831665039,-1.7826324701309204,0.004521869053293225,0.002684364239857245,0.8847332289535236,0.46606807853314197,2.0,0.4,0,1
104,-113.80643463134766,-26.863048553466797,-1.7923367023468018,0.0029728312052193623,0.0034944321704291513,0.8991144200973629,0.43768960581254013,2.0,0.4,0,1
105,-115.47865295410156,-24.36114501953125,-1.8282537460327148,0.0019932584181351415,0.004514598389454075,0.8869228464248988,0.4618912184147466,2.0,0.4,0,1
106,-117.14606475830078,-21.809293746948242,-1.8765232563018799,0.0024521741407577385,0.004133373784986107,0.8832725659572287,0.46883522211217576,2.0,0.4,0,1
107,-118.73226928710938,-19.259462356567383,-1.8976610898971558,0.005572495707477056,0.003921578916993498,0.8798962590992679,0.47511698395494445,2.0,0.4,0,1
108,-120.19792938232422,-16.641433715820312,-1.9125348329544067,0.005922963618951132,0.0014948849571143278,0.8563556663761057,0.5163503299162981,2.0,0.4,0,1
109,-121.824462890625,-14.091594696044922,-1.9852957725524902,0.0067147880331727625,0.006232890512223164,0.8924564303654446,0.45104051506614473,2.0,0.4,0,1
110,-123.64351654052734,-11.651704788208008,-1.9970799684524536,0.006226785655005486,0.002872230705315343,0.9101907698998144,0.41413250091073206,2.0,0.4,0,1
111,-125.1937484741211,-9.503212928771973,-1.9931741952896118,0.0016661600973589161,0.0036299303750590224,0.8680843664262465,0.49640062340125757,2.0,0.4,0,1
112,-126.149169921875,-7.280977725982666,-2.0366618633270264,0.006001189693276748,-0.004181994320589894,0.8191432247910073,0.5735423522321117,2.0,0.4,0,1
113,-126.18550872802734,-6.7632317543029785,-2.0371439456939697,0.003622873253731673,-0.007740773548806971,0.7625994470617156,0.6468145242009331,2.0,0.4,0,1
114,-126.19965362548828,-6.358356475830078,-2.037980556488037,-0.0007872143828510255,-0.009044241241921588,0.6993394407097734,0.7147320600842259,2.0,0.4,0,1
115,-126.15411376953125,-5.290363788604736,-2.011162042617798,-0.013105991033456358,-0.03475651229776948,0.6373451813857897,0.7696826030778318,2.0,0.4,0,1
116,-125.71782684326172,-3.947244167327881,-2.0024683475494385,-0.006125512255909926,-0.024908347735360718,0.5664063654508155,0.8237268281595023,2.0,0.4,0,1
117,-125.38887786865234,-3.3880858421325684,-1.990189790725708,-0.005956344571469278,-0.020377571738153254,0.48162669752597465,0.8761192894443494,2.0,0.4,0,1
118,-125.15006256103516,-3.1043732166290283,-1.9570729732513428,-0.003709957061379649,-0.024028817081623296,0.4002451185560333,0.9160855313367862,2.0,0.4,0,1
119,-124.6712646484375,-2.7009544372558594,-1.9309338331222534,-0.005938645515977787,-0.025298216644148178,0.31824404860420225,0.9476525843613088,2.0,0.4,0,1
120,-122.6156234741211,-1.489144206047058,-1.8948633670806885,-0.0012800133579293487,-0.02391687193410926,0.23372248350827501,0.9720083169787351,2.0,0.4,0,1
121,-119.92582702636719,-0.0816703662276268,-1.840613842010498,-0.0008131480227298121,-0.018174594541833844,0.30100625795254116,0.9534486002418117,2.0,0.4,0,1
122,-117.4284439086914,1.5912220478057861,-1.805233359336853,-0.0003999455508227525,-0.01371364962246094,0.3025525592732768,0.9530339588397343,2.0,0.4,0,1
123,-114.80135345458984,3.1253767013549805,-1.769059181213379,0.00021393832350633513,-0.012968878892692014,0.2772986892955737,0.9606962133653605,2.0,0.4,0,1
124,-112.10749053955078,4.578240871429443,-1.7273145914077759,-0.0023170391470075983,-0.01653478828766272,0.20503182586152546,0.9786128911389794,2.0,0.4,0,1
125,-110.41929626464844,5.0705742835998535,-1.690894603729248,0.002205510145666305,-0.01446127641064887,0.11776013151911154,0.992934306377952,2.0,0.4,0,1
126,-109.82482147216797,5.120981216430664,-1.6908283233642578,-0.003566759122597831,-0.020145456829233348,0.027714734347217326,0.9994064745261781,2.0,0.4,0,1
127,-108.55944061279297,5.238763332366943,-1.6603220701217651,-0.004479473150058237,-0.020660737520701765,0.11524410256791864,0.9931122007679549,2.0,0.4,0,1
128,-105.62979125976562,6.010338306427002,-1.5545488595962524,-0.0033138761484685702,-0.024464086398978704,0.1796193611745981,0.9834263787187755,2.0,0.4,0,1
129,-104.8518295288086,6.355818748474121,-1.5178273916244507,-0.009294237056297571,-0.016432734476763782,0.26560897099662156,0.963895957695188,2.0,0.4,0,1
130,-102.1737060546875,7.778247833251953,-1.4851808547973633,-0.009038393862848356,-0.015186232592618532,0.24461847389604285,0.969458344121394,2.0,0.4,0,1
131,-99.52556610107422,9.216405868530273,-1.4060373306274414,-0.008704647525448594,-0.01744838813993096,0.28673367115387116,0.957811854674976,2.0,0.4,0,1
132,-96.89676666259766,10.713386535644531,-1.367121696472168,-0.008959290475703338,-0.020279869610465538,0.2658063862692406,0.9637714481440993,2.0,0.4,0,1
133,-94.36199951171875,12.35850715637207,-1.3588364124298096,-0.00880247281037082,-0.014001618625896333,0.3253625765196942,0.9454446731726992,2.0,0.4,0,1
134,-91.85858917236328,14.090113639831543,-1.2910937070846558,-0.0072961849981786585,-0.019293711391130012,0.2769210648846238,0.9606712406622246,2.0,0.4,0,1
135,-89.24300384521484,15.641134262084961,-1.2400771379470825,-0.007133173562138415,-0.019036700253020494,0.27822421780794915,0.9603010101077881,2.0,0.4,0,1
136,-86.609375,17.152515411376953,-1.21648108959198,-0.006309224161063491,-0.019707459608111808,0.2554244524205331,0.9666075395856777,2.0,0.4,0,1
137,-84.00279235839844,18.6910400390625,-1.1858782768249512,-0.0070635870608946804,-0.01828146998782159,0.30102259686982613,0.9534155605996487,2.0,0.4,0,1
138,-81.43690490722656,20.331838607788086,-1.1285139322280884,-0.007725317856144058,-0.019135442990217418,0.2986369499930051,0.954143659898727,2.0,0.4,0,1
139,-78.79010772705078,21.818843841552734,-1.0626720190048218,-0.006264968162808984,-0.018843337395605193,0.256697660920205,0.9662877215983606,2.0,0.4,0,1
140,-76.93360900878906,23.082033157348633,-0.9848440885543823,-0.009681081750330134,-0.016422218773724285,0.3460887838103899,0.9380080356533297,2.0,0.4,0,1
141,-74.45353698730469,24.864442825317383,-0.9888505935668945,-0.006603009049432247,-0.019502434597636883,0.27467185490197077,0.9613175609741361,2.0,0.4,0,1
142,-71.81745910644531,26.34282684326172,-0.9278278946876526,-0.011083388089826516,-0.017347644000385323,0.28099357902569605,0.9594888156762824,2.0,0.4,0,1
143,-69.31159973144531,28.000518798828125,-0.8836588859558105,-0.009870917521945764,-0.016473420570548403,0.28979352605725034,0.9568965116358935,2.0,0.4,0,1
144,-66.68663787841797,29.485755920410156,-0.8862878084182739,-0.008931459763510091,-0.01790331357725227,0.26332782565161467,0.964498906151748,2.0,0.4,0,1
145,-64.13511657714844,31.139055252075195,-0.7583273649215698,-0.008670161424287408,-0.01852753859773595,0.3130213701099549,0.9495257599335922,2.0,0.4,0,1
146,-61.605712890625,32.79653549194336,-0.6967341303825378,-0.009365264885379579,-0.01866237147594014,0.28606035995281925,0.9579840607571449,2.0,0.4,0,1
147,-59.0433349609375,34.400146484375,-0.5658847093582153,-0.008241644651389105,-0.018998522101320605,0.27016177503965155,0.9625921966933523,2.0,0.4,0,1
148,-56.49365234375,36.03608703613281,-0.5606036186218262,-0.007613811511188022,-0.02019158424637416,0.2992236359971372,0.9539389652325171,2.0,0.4,0,1
149,-54.33449172973633,37.60301208496094,-0.47753584384918213,-0.0073496114775050145,-0.020905986683262528,0.3828323507130043,0.9235520141779721,2.0,0.4,0,1
150,-54.04637908935547,37.943233489990234,-0.44148197770118713,-0.008178251329760964,-0.038129914332241666,0.46709051223529735,0.8833491120788548,2.0,0.4,0,1
151,-53.72631072998047,38.43115234375,-0.42287617921829224,-0.02424882193151891,-0.0170973470837135,0.5422109803960578,0.839718365735495,2.0,0.4,0,1
152,-52.61240768432617,41.23988342285156,-0.48430392146110535,-0.009370458189128785,-0.015657080616704077,0.5340243329731312,0.8452721834704505,2.0,0.4,0,1
153,-52.04983139038086,42.061729431152344,-0.5273962020874023,0.0017716162172365503,-0.0204517182648598,0.45619801397284176,0.8896414780580092,2.0,0.4,0,1
154,-51.617515563964844,42.45890808105469,-0.4838036596775055,0.00024333231842598786,-0.009754729016045675,0.36807124803108127,0.9297463935342065,2.0,0.4,0,1
155,-51.13689041137695,42.90544509887695,-0.5115416646003723,0.0015338233188545692,-0.01687206015158224,0.2850400857232886,0.9583658760530086,2.0,0.4,0,1
156,-48.527320861816406,44.44687271118164,-0.4156964123249054,0.002780203156100741,-0.017484105874705537,0.2598503840995567,0.9654865826158947,2.0,0.4,0,1
157,-45.84992599487305,45.80867004394531,-0.2787717878818512,-0.004802572500870078,-0.019938935082167732,0.25743675037178226,0.9660774714026823,2.0,0.4,0,1
158,-43.26348876953125,47.32834243774414,-0.33992838859558105,0.006015616738059016,-0.013437539517447097,0.30346437231421447,0.9527290334704295,2.0,0.4,0,1
159,-40.981544494628906,48.61794662475586,-0.1700027883052826,-0.0027982261589205616,-0.022185336223405558,0.20966086197866837,0.9775184453872723,2.0,0.4,0,1
160,-40.470603942871094,48.78451919555664,-0.18981926143169403,0.0005898723020365856,-0.038917632470916744,0.10515401538839675,0.9936939577578672,2.0,0.4,0,1
161,-40.21971893310547,48.80799102783203,-0.23413731157779694,-0.007096439463997772,-0.02761857158462912,0.016993369825764878,0.9994488851516501,2.0,0.4,0,1
162,-39.76291275024414,48.73554611206055,-0.13621403276920319,0.0010822668939653346,-0.01842672404910443,-0.07056722888453623,0.9973362223421631,2.0,0.4,0,1
163,-39.481117248535156,48.64072036743164,-0.14606823027133942,0.0024875684087302327,-0.016758815470778416,-0.16435994277821134,0.9862549027561606,2.0,0.4,0,1
164,-39.31666946411133,48.51768112182617,-0.1486225426197052,0.0011339886671060478,-0.017658376193242235,-0.26498684444940157,0.9640896742343454,2.0,0.4,0,1
165,-39.153358459472656,48.354366302490234,-0.12594403326511383,-0.0017471970824872718,-0.017777198205371974,-0.3612383532314259,0.9323023878933782,2.0,0.4,0,1
166,-38.419898986816406,47.58359146118164,-0.13450828194618225,-0.0027632959834598377,-0.01572995375088316,-0.4461664492265854,0.8948074730589822,2.0,0.4,0,1
167,-36.78829574584961,45.03817367553711,-0.04873648285865784,-0.0007550386213918195,-0.016588438738455044,-0.4017559762904503,0.9155962132299992,2.0,0.4,0,1
168,-35.2966194152832,43.09468460083008,-0.01530406717211008,-0.0026952819739914846,-0.012721307972830895,-0.4832567199511855,0.8753821270865131,2.0,0.4,0,1
169,-33.802040100097656,40.47428512573242,-0.009074248373508453,-0.0051992101064367215,-0.011957943763622093,-0.48813074598754075,0.8726730997342294,2.0,0.4,0,1
170,-32.228309631347656,37.882415771484375,0.02496279589831829,-0.002899685070504762,-0.009778986971991706,-0.4812564850361806,0.8765204706842644,2.0,0.4,0,1
171,-30.63333511352539,35.29021072387695,0.08259556442499161,-0.001069773481365085,-0.0088404564048728,-0.453680736874765,0.8911197860689384,2.0,0.4,0,1
172,-28.852956771850586,32.813880920410156,0.15241752564907074,-0.004290122660344109,-0.01789088993401316,-0.4384868408612708,0.8985492802618803,2.0,0.4,0,1
173,-27.269136428833008,30.20159339904785,0.17222647368907928,-0.00459010374543364,-0.009512233322935566,-0.5095345558508656,0.8603853485366828,2.0,0.4,0,1
